county,cumulative_at_least_one_dose,date,population,cumulative_fully_vaccinated
Stanislaus,207685,2021-04-23,562303.0,130638
Stanislaus,209563,2021-04-24,562303.0,132693
Stanislaus,210272,2021-04-25,562303.0,132956
Stanislaus,211461,2021-04-26,562303.0,135492
Stanislaus,212782,2021-04-27,562303.0,138570
Stanislaus,214835,2021-04-28,562303.0,141261
Stanislaus,216497,2021-04-29,562303.0,143691
Stanislaus,218565,2021-04-30,562303.0,146633
Stanislaus,219662,2021-05-01,562303.0,148413
Stanislaus,220254,2021-05-02,562303.0,149040
Stanislaus,221344,2021-05-03,562303.0,150751
Stanislaus,222659,2021-05-04,562303.0,153420
Stanislaus,223974,2021-05-05,562303.0,155745
Stanislaus,225295,2021-05-06,562303.0,158358
Stanislaus,226596,2021-05-07,562303.0,159844
Stanislaus,227407,2021-05-08,562303.0,161140
Stanislaus,227737,2021-05-09,562303.0,161612
Stanislaus,228346,2021-05-10,562303.0,162973
Stanislaus,229294,2021-05-11,562303.0,164822
Stanislaus,230356,2021-05-12,562303.0,166353
Stanislaus,231554,2021-05-13,562303.0,167563
Stanislaus,233060,2021-05-14,562303.0,169096
Stanislaus,234409,2021-05-15,562303.0,170398
Stanislaus,235053,2021-05-16,562303.0,170933
Stanislaus,236164,2021-05-17,562303.0,172027
Stanislaus,237529,2021-05-18,562303.0,173168
Stanislaus,239105,2021-05-19,562303.0,174950
Stanislaus,240146,2021-05-20,562303.0,176331
Stanislaus,241261,2021-05-21,562303.0,177872
Stanislaus,242243,2021-05-22,562303.0,179023
Stanislaus,242786,2021-05-23,562303.0,179597
Stanislaus,243617,2021-05-24,562303.0,180711
Stanislaus,244615,2021-05-25,562303.0,181667
Stanislaus,245648,2021-05-26,562303.0,182764
Stanislaus,246370,2021-05-27,562303.0,183959
Stanislaus,247421,2021-05-28,562303.0,185237
Stanislaus,248062,2021-05-29,562303.0,185980
Stanislaus,248312,2021-05-30,562303.0,186234
Stanislaus,248426,2021-05-31,562303.0,186400
Stanislaus,249132,2021-06-01,562303.0,187475
Stanislaus,249985,2021-06-02,562303.0,188547
Stanislaus,250569,2021-06-03,562303.0,189456
Stanislaus,251391,2021-06-04,562303.0,190694
Stanislaus,251963,2021-06-05,562303.0,191804
Stanislaus,252166,2021-06-06,562303.0,192175
Stanislaus,252822,2021-06-07,562303.0,193204
Stanislaus,253594,2021-06-08,562303.0,194480
Stanislaus,254325,2021-06-09,562303.0,195724
Stanislaus,255019,2021-06-10,562303.0,196619
Stanislaus,255643,2021-06-11,562303.0,197580
Stanislaus,256072,2021-06-12,562303.0,198256
Stanislaus,256265,2021-06-13,562303.0,198638
Stanislaus,256790,2021-06-14,562303.0,199515
Stanislaus,257383,2021-06-15,562303.0,200594
Stanislaus,258247,2021-06-16,562303.0,201789
Stanislaus,258872,2021-06-17,562303.0,202427
Stanislaus,259531,2021-06-18,562303.0,203272
Stanislaus,259960,2021-06-19,562303.0,203763
Stanislaus,260126,2021-06-20,562303.0,203950
Stanislaus,260786,2021-06-21,562303.0,204432
Stanislaus,261385,2021-06-22,562303.0,205164
Stanislaus,261998,2021-06-23,562303.0,205900
Stanislaus,262540,2021-06-24,562303.0,206378
Stanislaus,263082,2021-06-25,562303.0,207027
Stanislaus,263483,2021-06-26,562303.0,207435
Stanislaus,263708,2021-06-27,562303.0,207641
Stanislaus,264228,2021-06-28,562303.0,208232
Stanislaus,264811,2021-06-29,562303.0,208855
Stanislaus,265400,2021-06-30,562303.0,209433
Stanislaus,266003,2021-07-01,562303.0,210022
Stanislaus,266499,2021-07-02,562303.0,210480
Stanislaus,266785,2021-07-03,562303.0,210744
Stanislaus,266821,2021-07-04,562303.0,210793
Stanislaus,267120,2021-07-05,562303.0,211135
Stanislaus,267634,2021-07-06,562303.0,211674
Stanislaus,268144,2021-07-07,562303.0,212322
Stanislaus,268658,2021-07-08,562303.0,212843
Stanislaus,269227,2021-07-09,562303.0,213375
Stanislaus,269533,2021-07-10,562303.0,213687
Stanislaus,269712,2021-07-11,562303.0,213856
Stanislaus,270252,2021-07-12,562303.0,214361
Stanislaus,270760,2021-07-13,562303.0,214800
Stanislaus,271228,2021-07-14,562303.0,215246
Stanislaus,271722,2021-07-15,562303.0,215736
Stanislaus,272286,2021-07-16,562303.0,216144
Stanislaus,272692,2021-07-17,562303.0,216453
Stanislaus,272951,2021-07-18,562303.0,216650
Stanislaus,273436,2021-07-19,562303.0,217039
Stanislaus,274055,2021-07-20,562303.0,217536
Stanislaus,274755,2021-07-21,562303.0,218058
Stanislaus,275454,2021-07-22,562303.0,218571
Stanislaus,276163,2021-07-23,562303.0,218987
Stanislaus,276644,2021-07-24,562303.0,219258
Stanislaus,277033,2021-07-25,562303.0,219337
Stanislaus,277771,2021-07-26,562303.0,219647
Stanislaus,278449,2021-07-27,562303.0,220047
Stanislaus,279173,2021-07-28,562303.0,220469
Stanislaus,279998,2021-07-29,562303.0,220932
Stanislaus,280836,2021-07-30,562303.0,221336
Stanislaus,281336,2021-07-31,562303.0,221600
Stanislaus,281673,2021-08-01,562303.0,221722
Stanislaus,282471,2021-08-02,562303.0,222124
Stanislaus,283268,2021-08-03,562303.0,222555
Stanislaus,284124,2021-08-04,562303.0,222981
Stanislaus,284929,2021-08-05,562303.0,223407
Stanislaus,285846,2021-08-06,562303.0,223829
Stanislaus,286451,2021-08-07,562303.0,224094
Stanislaus,286848,2021-08-08,562303.0,224261
Stanislaus,287801,2021-08-09,562303.0,224641
Stanislaus,288572,2021-08-10,562303.0,225060
Stanislaus,289495,2021-08-11,562303.0,225550
Stanislaus,290407,2021-08-12,562303.0,226065
Stanislaus,291458,2021-08-13,562303.0,226616
Stanislaus,292048,2021-08-14,562303.0,227019
Stanislaus,292530,2021-08-15,562303.0,227298
Stanislaus,292881,2021-08-16,562303.0,227487
Sutter,1,2020-12-15,105747.0,0
Sutter,5,2020-12-16,105747.0,0
Sutter,8,2020-12-17,105747.0,0
Sutter,28,2020-12-18,105747.0,0
Sutter,74,2020-12-19,105747.0,0
Sutter,117,2020-12-20,105747.0,0
Sutter,215,2020-12-21,105747.0,0
Sutter,387,2020-12-22,105747.0,0
Sutter,504,2020-12-23,105747.0,0
Sutter,521,2020-12-24,105747.0,0
Sutter,521,2020-12-25,105747.0,0
Sutter,559,2020-12-26,105747.0,0
Sutter,583,2020-12-27,105747.0,0
Sutter,668,2020-12-28,105747.0,0
Sutter,772,2020-12-29,105747.0,0
Sutter,913,2020-12-30,105747.0,0
Sutter,982,2020-12-31,105747.0,0
Sutter,985,2021-01-01,105747.0,0
Sutter,1119,2021-01-02,105747.0,0
Sutter,1120,2021-01-03,105747.0,0
Sutter,1364,2021-01-04,105747.0,0
Sutter,1461,2021-01-05,105747.0,3
Sutter,1659,2021-01-06,105747.0,8
Sutter,1905,2021-01-07,105747.0,17
Sutter,2038,2021-01-08,105747.0,35
Sutter,2041,2021-01-09,105747.0,77
Sutter,2400,2021-01-10,105747.0,114
Sutter,2424,2021-01-11,105747.0,222
Sutter,2481,2021-01-12,105747.0,365
Sutter,2553,2021-01-13,105747.0,456
Sutter,2681,2021-01-14,105747.0,476
Sutter,3102,2021-01-15,105747.0,491
Sutter,3464,2021-01-16,105747.0,521
Sutter,3476,2021-01-17,105747.0,537
Sutter,3547,2021-01-18,105747.0,587
Sutter,3634,2021-01-19,105747.0,613
Sutter,3886,2021-01-20,105747.0,636
Sutter,4399,2021-01-21,105747.0,654
Sutter,4633,2021-01-22,105747.0,663
Sutter,5005,2021-01-23,105747.0,689
Sutter,5021,2021-01-24,105747.0,691
Sutter,5175,2021-01-25,105747.0,846
Sutter,5321,2021-01-26,105747.0,954
Sutter,5640,2021-01-27,105747.0,1024
Sutter,6052,2021-01-28,105747.0,1203
Sutter,6296,2021-01-29,105747.0,1325
Sutter,7064,2021-01-30,105747.0,1336
Sutter,7091,2021-01-31,105747.0,1336
Sutter,7231,2021-02-01,105747.0,1371
Sutter,7444,2021-02-02,105747.0,1407
Sutter,7657,2021-02-03,105747.0,1639
Sutter,8287,2021-02-04,105747.0,1694
Sutter,8427,2021-02-05,105747.0,1846
Sutter,9152,2021-02-06,105747.0,1866
Sutter,9170,2021-02-07,105747.0,1871
Sutter,9269,2021-02-08,105747.0,1908
Sutter,9457,2021-02-09,105747.0,1973
Sutter,9636,2021-02-10,105747.0,2618
Sutter,9954,2021-02-11,105747.0,2913
Sutter,10272,2021-02-12,105747.0,3241
Sutter,11069,2021-02-13,105747.0,3361
Sutter,11157,2021-02-14,105747.0,3373
Sutter,11281,2021-02-15,105747.0,3454
Sutter,11486,2021-02-16,105747.0,3539
Sutter,11624,2021-02-17,105747.0,4240
Sutter,12130,2021-02-18,105747.0,4461
Sutter,12595,2021-02-19,105747.0,4668
Sutter,13116,2021-02-20,105747.0,4776
Sutter,13125,2021-02-21,105747.0,4797
Sutter,13212,2021-02-22,105747.0,4926
Sutter,13319,2021-02-23,105747.0,5062
Sutter,13525,2021-02-24,105747.0,5915
Sutter,14201,2021-02-25,105747.0,6122
Sutter,14376,2021-02-26,105747.0,6362
Sutter,15129,2021-02-27,105747.0,6539
Sutter,15205,2021-02-28,105747.0,6561
Sutter,15369,2021-03-01,105747.0,6675
Sutter,15544,2021-03-02,105747.0,6863
Sutter,16223,2021-03-03,105747.0,7660
Sutter,17178,2021-03-04,105747.0,7988
Sutter,17389,2021-03-05,105747.0,8123
Sutter,18251,2021-03-06,105747.0,8294
Sutter,18294,2021-03-07,105747.0,8317
Sutter,18471,2021-03-08,105747.0,8387
Sutter,18676,2021-03-09,105747.0,8591
Sutter,19269,2021-03-10,105747.0,9647
Sutter,19941,2021-03-11,105747.0,9897
Sutter,20321,2021-03-12,105747.0,10379
Sutter,21125,2021-03-13,105747.0,10595
Sutter,21181,2021-03-14,105747.0,10690
Sutter,21385,2021-03-15,105747.0,10866
Sutter,21644,2021-03-16,105747.0,11046
Sutter,21929,2021-03-17,105747.0,12269
Sutter,22701,2021-03-18,105747.0,12673
Sutter,23012,2021-03-19,105747.0,12855
Sutter,23872,2021-03-20,105747.0,12947
Sutter,23903,2021-03-21,105747.0,12990
Sutter,24137,2021-03-22,105747.0,13072
Sutter,24415,2021-03-23,105747.0,13205
Sutter,24773,2021-03-24,105747.0,14599
Sutter,25176,2021-03-25,105747.0,15289
Sutter,25475,2021-03-26,105747.0,15503
Sutter,26292,2021-03-27,105747.0,15619
Sutter,26367,2021-03-28,105747.0,15668
Sutter,26634,2021-03-29,105747.0,15879
Sutter,26951,2021-03-30,105747.0,16053
Sutter,27383,2021-03-31,105747.0,16870
Sutter,27994,2021-04-01,105747.0,17827
Sutter,28313,2021-04-02,105747.0,18138
Sutter,29064,2021-04-03,105747.0,18929
Sutter,29125,2021-04-04,105747.0,18991
Sutter,29336,2021-04-05,105747.0,19189
Sutter,29665,2021-04-06,105747.0,19431
Sutter,30342,2021-04-07,105747.0,20307
Sutter,31022,2021-04-08,105747.0,20782
Sutter,31327,2021-04-09,105747.0,21116
Sutter,32066,2021-04-10,105747.0,21834
Sutter,32152,2021-04-11,105747.0,21914
Sutter,32340,2021-04-12,105747.0,22122
Sutter,32553,2021-04-13,105747.0,22344
Sutter,32776,2021-04-14,105747.0,23436
Sutter,32992,2021-04-15,105747.0,23754
Sutter,33183,2021-04-16,105747.0,23972
Sutter,33693,2021-04-17,105747.0,24042
Sutter,33754,2021-04-18,105747.0,24074
Sutter,33872,2021-04-19,105747.0,24243
Sutter,34096,2021-04-20,105747.0,24484
Sutter,34619,2021-04-21,105747.0,25287
Sutter,34889,2021-04-22,105747.0,25556
Sutter,35091,2021-04-23,105747.0,25793
Sutter,35280,2021-04-24,105747.0,25936
Sutter,35369,2021-04-25,105747.0,26009
Sutter,35507,2021-04-26,105747.0,26196
Sutter,35767,2021-04-27,105747.0,26502
Sutter,36060,2021-04-28,105747.0,27078
Sutter,36395,2021-04-29,105747.0,27560
Sutter,36584,2021-04-30,105747.0,27782
Sutter,36756,2021-05-01,105747.0,27951
Sutter,36803,2021-05-02,105747.0,27986
Sutter,36906,2021-05-03,105747.0,28121
Sutter,37202,2021-05-04,105747.0,28449
Sutter,37375,2021-05-05,105747.0,28848
Sutter,37590,2021-05-06,105747.0,29092
Sutter,37771,2021-05-07,105747.0,29362
Sutter,37892,2021-05-08,105747.0,29489
Sutter,37955,2021-05-09,105747.0,29536
Sutter,38024,2021-05-10,105747.0,29679
Sutter,38239,2021-05-11,105747.0,29958
Sutter,38409,2021-05-12,105747.0,30270
Sutter,38627,2021-05-13,105747.0,30573
Sutter,38846,2021-05-14,105747.0,30817
Sutter,39190,2021-05-15,105747.0,31357
Sutter,39291,2021-05-16,105747.0,31440
Sutter,39457,2021-05-17,105747.0,31579
Sutter,39766,2021-05-18,105747.0,31836
Sutter,39998,2021-05-19,105747.0,32077
Sutter,40229,2021-05-20,105747.0,32325
Sutter,40457,2021-05-21,105747.0,32606
Sutter,40644,2021-05-22,105747.0,32793
Sutter,40743,2021-05-23,105747.0,32889
Sutter,40864,2021-05-24,105747.0,33031
Sutter,41042,2021-05-25,105747.0,33264
Sutter,41163,2021-05-26,105747.0,33466
Sutter,41304,2021-05-27,105747.0,33777
Sutter,41491,2021-05-28,105747.0,33942
Sutter,41638,2021-05-29,105747.0,34060
Sutter,41681,2021-05-30,105747.0,34106
Sutter,41692,2021-05-31,105747.0,34120
Sutter,41814,2021-06-01,105747.0,34313
Sutter,41916,2021-06-02,105747.0,34494
Sutter,42042,2021-06-03,105747.0,34714
Sutter,42169,2021-06-04,105747.0,34931
Sutter,42326,2021-06-05,105747.0,35216
Sutter,42374,2021-06-06,105747.0,35303
Sutter,42442,2021-06-07,105747.0,35409
Sutter,42611,2021-06-08,105747.0,35620
Sutter,42743,2021-06-09,105747.0,35860
Sutter,42906,2021-06-10,105747.0,36092
Sutter,43025,2021-06-11,105747.0,36313
Sutter,43108,2021-06-12,105747.0,36489
Sutter,43131,2021-06-13,105747.0,36550
Sutter,43215,2021-06-14,105747.0,36665
Sutter,43329,2021-06-15,105747.0,36847
Sutter,43447,2021-06-16,105747.0,36961
Sutter,43574,2021-06-17,105747.0,37121
Sutter,43681,2021-06-18,105747.0,37291
Sutter,43745,2021-06-19,105747.0,37438
Sutter,43777,2021-06-20,105747.0,37478
Sutter,43838,2021-06-21,105747.0,37538
Sutter,43928,2021-06-22,105747.0,37672
Sutter,44012,2021-06-23,105747.0,37778
Sutter,44124,2021-06-24,105747.0,37914
Sutter,44219,2021-06-25,105747.0,38045
Sutter,44301,2021-06-26,105747.0,38186
Sutter,44330,2021-06-27,105747.0,38235
Sutter,44397,2021-06-28,105747.0,38294
Sutter,44491,2021-06-29,105747.0,38444
Sutter,44577,2021-06-30,105747.0,38546
Sutter,44659,2021-07-01,105747.0,38676
Sutter,44766,2021-07-02,105747.0,38774
Sutter,44812,2021-07-03,105747.0,38842
Sutter,44814,2021-07-04,105747.0,38845
Sutter,44861,2021-07-05,105747.0,38891
Sutter,44958,2021-07-06,105747.0,39040
Sutter,45027,2021-07-07,105747.0,39166
Sutter,45109,2021-07-08,105747.0,39306
Sutter,45217,2021-07-09,105747.0,39408
Sutter,45296,2021-07-10,105747.0,39484
Sutter,45331,2021-07-11,105747.0,39513
Sutter,45404,2021-07-12,105747.0,39588
Sutter,45485,2021-07-13,105747.0,39661
Sutter,45583,2021-07-14,105747.0,39759
Sutter,45665,2021-07-15,105747.0,39861
Sutter,45766,2021-07-16,105747.0,39950
Sutter,45828,2021-07-17,105747.0,40016
Sutter,45858,2021-07-18,105747.0,40036
Sutter,45921,2021-07-19,105747.0,40076
Sutter,46025,2021-07-20,105747.0,40179
Sutter,46147,2021-07-21,105747.0,40284
Sutter,46260,2021-07-22,105747.0,40365
Sutter,46402,2021-07-23,105747.0,40469
Sutter,46491,2021-07-24,105747.0,40520
Sutter,46565,2021-07-25,105747.0,40545
Sutter,46669,2021-07-26,105747.0,40611
Sutter,46821,2021-07-27,105747.0,40707
Sutter,46947,2021-07-28,105747.0,40771
Sutter,47086,2021-07-29,105747.0,40835
Sutter,47261,2021-07-30,105747.0,40942
Sutter,47394,2021-07-31,105747.0,41011
Sutter,47461,2021-08-01,105747.0,41048
Sutter,47605,2021-08-02,105747.0,41115
Sutter,47765,2021-08-03,105747.0,41184
Sutter,47913,2021-08-04,105747.0,41260
Sutter,48061,2021-08-05,105747.0,41332
Sutter,48309,2021-08-06,105747.0,41437
Sutter,48436,2021-08-07,105747.0,41492
Sutter,48553,2021-08-08,105747.0,41516
Sutter,48706,2021-08-09,105747.0,41572
Sutter,48908,2021-08-10,105747.0,41692
Sutter,49075,2021-08-11,105747.0,41783
Sutter,49260,2021-08-12,105747.0,41881
Sutter,49479,2021-08-13,105747.0,41981
Sutter,49575,2021-08-14,105747.0,42059
Sutter,49667,2021-08-15,105747.0,42115
Sutter,49712,2021-08-16,105747.0,42134
Tehama,0,2020-12-15,65885.0,0
Tehama,5,2020-12-16,65885.0,0
Tehama,25,2020-12-17,65885.0,0
Tehama,30,2020-12-18,65885.0,0
Tehama,30,2020-12-19,65885.0,0
Tehama,30,2020-12-20,65885.0,0
Tehama,75,2020-12-21,65885.0,0
Tehama,157,2020-12-22,65885.0,0
Tehama,212,2020-12-23,65885.0,0
Tehama,217,2020-12-24,65885.0,0
Tehama,217,2020-12-25,65885.0,0
Tehama,221,2020-12-26,65885.0,0
Tehama,223,2020-12-27,65885.0,0
Tehama,282,2020-12-28,65885.0,0
Tehama,325,2020-12-29,65885.0,0
Tehama,387,2020-12-30,65885.0,0
Tehama,403,2020-12-31,65885.0,0
Tehama,406,2021-01-01,65885.0,0
Tehama,406,2021-01-02,65885.0,0
Tehama,406,2021-01-03,65885.0,0
Tehama,455,2021-01-04,65885.0,0
Tehama,525,2021-01-05,65885.0,5
Tehama,597,2021-01-06,65885.0,18
Tehama,660,2021-01-07,65885.0,19
Tehama,696,2021-01-08,65885.0,27
Tehama,702,2021-01-09,65885.0,28
Tehama,703,2021-01-10,65885.0,28
Tehama,725,2021-01-11,65885.0,70
Tehama,818,2021-01-12,65885.0,128
Tehama,856,2021-01-13,65885.0,180
Tehama,1098,2021-01-14,65885.0,182
Tehama,1385,2021-01-15,65885.0,186
Tehama,1658,2021-01-16,65885.0,189
Tehama,1662,2021-01-17,65885.0,192
Tehama,1672,2021-01-18,65885.0,197
Tehama,1921,2021-01-19,65885.0,262
Tehama,2209,2021-01-20,65885.0,318
Tehama,2442,2021-01-21,65885.0,334
Tehama,2685,2021-01-22,65885.0,337
Tehama,2954,2021-01-23,65885.0,338
Tehama,2957,2021-01-24,65885.0,338
Tehama,2978,2021-01-25,65885.0,363
Tehama,3298,2021-01-26,65885.0,401
Tehama,3619,2021-01-27,65885.0,424
Tehama,3972,2021-01-28,65885.0,445
Tehama,4312,2021-01-29,65885.0,465
Tehama,4426,2021-01-30,65885.0,466
Tehama,4427,2021-01-31,65885.0,466
Tehama,4467,2021-02-01,65885.0,516
Tehama,4757,2021-02-02,65885.0,617
Tehama,5162,2021-02-03,65885.0,673
Tehama,5641,2021-02-04,65885.0,763
Tehama,5781,2021-02-05,65885.0,829
Tehama,5817,2021-02-06,65885.0,841
Tehama,5819,2021-02-07,65885.0,844
Tehama,5850,2021-02-08,65885.0,861
Tehama,5901,2021-02-09,65885.0,907
Tehama,6067,2021-02-10,65885.0,1001
Tehama,6160,2021-02-11,65885.0,1155
Tehama,6352,2021-02-12,65885.0,1379
Tehama,6514,2021-02-13,65885.0,1632
Tehama,6550,2021-02-14,65885.0,1635
Tehama,6607,2021-02-15,65885.0,1644
Tehama,6682,2021-02-16,65885.0,1837
Tehama,6749,2021-02-17,65885.0,2103
Tehama,6902,2021-02-18,65885.0,2349
Tehama,6955,2021-02-19,65885.0,2540
Tehama,6988,2021-02-20,65885.0,2796
Tehama,6990,2021-02-21,65885.0,2799
Tehama,7020,2021-02-22,65885.0,2818
Tehama,7054,2021-02-23,65885.0,2876
Tehama,7095,2021-02-24,65885.0,3194
Tehama,7142,2021-02-25,65885.0,3562
Tehama,7224,2021-02-26,65885.0,3991
Tehama,7265,2021-02-27,65885.0,4284
Tehama,7283,2021-02-28,65885.0,4286
Tehama,7316,2021-03-01,65885.0,4328
Tehama,7355,2021-03-02,65885.0,4472
Tehama,7416,2021-03-03,65885.0,4604
Tehama,7678,2021-03-04,65885.0,5111
Tehama,7901,2021-03-05,65885.0,5339
Tehama,7994,2021-03-06,65885.0,5611
Tehama,7998,2021-03-07,65885.0,5614
Tehama,8044,2021-03-08,65885.0,5656
Tehama,8414,2021-03-09,65885.0,5718
Tehama,8514,2021-03-10,65885.0,6020
Tehama,8968,2021-03-11,65885.0,6191
Tehama,9243,2021-03-12,65885.0,6342
Tehama,9263,2021-03-13,65885.0,6399
Tehama,9293,2021-03-14,65885.0,6442
Tehama,9408,2021-03-15,65885.0,6527
Tehama,9787,2021-03-16,65885.0,6637
Tehama,10201,2021-03-17,65885.0,6726
Tehama,10577,2021-03-18,65885.0,6913
Tehama,10896,2021-03-19,65885.0,6955
Tehama,10941,2021-03-20,65885.0,6973
Tehama,10953,2021-03-21,65885.0,6973
Tehama,11030,2021-03-22,65885.0,7019
Tehama,11112,2021-03-23,65885.0,7048
Tehama,11182,2021-03-24,65885.0,7084
Tehama,11737,2021-03-25,65885.0,7143
Tehama,12242,2021-03-26,65885.0,7230
Tehama,12714,2021-03-27,65885.0,7314
Tehama,12737,2021-03-28,65885.0,7331
Tehama,12821,2021-03-29,65885.0,7378
Tehama,13110,2021-03-30,65885.0,7524
Tehama,13458,2021-03-31,65885.0,7606
Tehama,13890,2021-04-01,65885.0,7751
Tehama,14205,2021-04-02,65885.0,7949
Tehama,14253,2021-04-03,65885.0,7988
Tehama,14283,2021-04-04,65885.0,8001
Tehama,14383,2021-04-05,65885.0,8069
Tehama,14593,2021-04-06,65885.0,8477
Tehama,14974,2021-04-07,65885.0,8606
Tehama,15265,2021-04-08,65885.0,9022
Tehama,15561,2021-04-09,65885.0,9265
Tehama,15652,2021-04-10,65885.0,9322
Tehama,15674,2021-04-11,65885.0,9361
Tehama,15741,2021-04-12,65885.0,9441
Tehama,15810,2021-04-13,65885.0,9797
Tehama,15863,2021-04-14,65885.0,10184
Tehama,15943,2021-04-15,65885.0,10666
Tehama,16034,2021-04-16,65885.0,11258
Tehama,16087,2021-04-17,65885.0,11597
Tehama,16101,2021-04-18,65885.0,11605
Tehama,16150,2021-04-19,65885.0,11670
Tehama,16324,2021-04-20,65885.0,12088
Tehama,16503,2021-04-21,65885.0,12459
Tehama,16666,2021-04-22,65885.0,12859
Tehama,16885,2021-04-23,65885.0,13142
Tehama,16912,2021-04-24,65885.0,13233
Tehama,16921,2021-04-25,65885.0,13255
Tehama,16976,2021-04-26,65885.0,13299
Tehama,17086,2021-04-27,65885.0,13475
Tehama,17177,2021-04-28,65885.0,13831
Tehama,17263,2021-04-29,65885.0,14154
Tehama,17399,2021-04-30,65885.0,14413
Tehama,17424,2021-05-01,65885.0,14478
Tehama,17460,2021-05-02,65885.0,14498
Tehama,17534,2021-05-03,65885.0,14563
Tehama,17618,2021-05-04,65885.0,14664
Tehama,17677,2021-05-05,65885.0,14721
Tehama,17808,2021-05-06,65885.0,14791
Tehama,17879,2021-05-07,65885.0,14933
Tehama,17899,2021-05-08,65885.0,14974
Tehama,17907,2021-05-09,65885.0,14985
Tehama,17955,2021-05-10,65885.0,15031
Tehama,18012,2021-05-11,65885.0,15199
Tehama,18075,2021-05-12,65885.0,15370
Tehama,18203,2021-05-13,65885.0,15511
Tehama,18285,2021-05-14,65885.0,15709
Tehama,18497,2021-05-15,65885.0,15783
Tehama,18518,2021-05-16,65885.0,15795
Tehama,18596,2021-05-17,65885.0,15863
Tehama,18662,2021-05-18,65885.0,15973
Tehama,18719,2021-05-19,65885.0,16065
Tehama,18987,2021-05-20,65885.0,16169
Tehama,19082,2021-05-21,65885.0,16330
Tehama,19126,2021-05-22,65885.0,16359
Tehama,19154,2021-05-23,65885.0,16399
Tehama,19199,2021-05-24,65885.0,16472
Tehama,19254,2021-05-25,65885.0,16507
Tehama,19311,2021-05-26,65885.0,16535
Tehama,19369,2021-05-27,65885.0,16647
Tehama,19450,2021-05-28,65885.0,16723
Tehama,19489,2021-05-29,65885.0,16745
Tehama,19497,2021-05-30,65885.0,16754
Tehama,19503,2021-05-31,65885.0,16767
Tehama,19558,2021-06-01,65885.0,16839
Tehama,19599,2021-06-02,65885.0,16898
Tehama,19643,2021-06-03,65885.0,17012
Tehama,19722,2021-06-04,65885.0,17104
Tehama,19763,2021-06-05,65885.0,17241
Tehama,19772,2021-06-06,65885.0,17254
Tehama,19795,2021-06-07,65885.0,17311
Tehama,19844,2021-06-08,65885.0,17380
Tehama,19891,2021-06-09,65885.0,17434
