date,cases,avg
2021-04-11,28.0,26.714285714285715
2021-04-12,34.0,27.285714285714285
2021-04-13,31.0,26.428571428571427
2021-04-14,22.0,25.714285714285715
2021-04-15,29.0,26.142857142857142
2021-04-16,18.0,26.142857142857142
2021-04-17,18.0,23.714285714285715
2021-04-18,31.0,23.142857142857142
2021-04-19,34.0,21.714285714285715
2021-04-20,14.0,22.428571428571427
2021-04-21,18.0,21.285714285714285
2021-04-22,19.0,19.0
2021-04-23,23.0,17.857142857142858
2021-04-24,10.0,20.285714285714285
2021-04-25,15.0,21.142857142857142
2021-04-26,26.0,20.571428571428573
2021-04-27,31.0,19.571428571428573
2021-04-28,24.0,20.0
2021-04-29,15.0,18.571428571428573
2021-04-30,16.0,16.857142857142858
2021-05-01,13.0,14.142857142857142
2021-05-02,5.0,13.0
2021-05-03,14.0,12.857142857142858
2021-05-04,12.0,12.428571428571429
2021-05-05,16.0,12.0
2021-05-06,14.0,13.142857142857142
2021-05-07,13.0,13.0
2021-05-08,10.0,12.285714285714286
2021-05-09,13.0,11.285714285714286
2021-05-10,13.0,10.285714285714286
2021-05-11,7.0,10.142857142857142
2021-05-12,9.0,10.142857142857142
2021-05-13,7.0,9.285714285714286
2021-05-14,12.0,8.428571428571429
2021-05-15,10.0,8.428571428571429
2021-05-16,7.0,8.428571428571429
2021-05-17,7.0,8.571428571428571
2021-05-18,7.0,7.428571428571429
2021-05-19,9.0,6.714285714285714
2021-05-20,8.0,6.285714285714286
2021-05-21,4.0,6.285714285714286
2021-05-22,5.0,6.0
2021-05-23,4.0,5.142857142857143
2021-05-24,7.0,5.285714285714286
2021-05-25,5.0,5.285714285714286
2021-05-26,3.0,4.714285714285714
2021-05-27,9.0,4.714285714285714
2021-05-28,4.0,4.285714285714286
2021-05-29,1.0,5.428571428571429
2021-05-30,4.0,5.428571428571429
2021-05-31,4.0,5.142857142857143
2021-06-01,13.0,5.0
2021-06-02,3.0,5.714285714285714
2021-06-03,7.0,5.571428571428571
2021-06-04,3.0,5.571428571428571
2021-06-05,6.0,4.571428571428571
2021-06-06,3.0,4.714285714285714
2021-06-07,4.0,5.285714285714286
2021-06-08,6.0,5.428571428571429
2021-06-09,4.0,5.0
2021-06-10,11.0,5.142857142857143
2021-06-11,4.0,6.142857142857143
2021-06-12,3.0,5.714285714285714
2021-06-13,4.0,5.857142857142857
2021-06-14,11.0,5.142857142857143
2021-06-15,3.0,5.428571428571429
2021-06-16,5.0,6.428571428571429
2021-06-17,6.0,6.142857142857143
2021-06-18,6.0,5.857142857142857
2021-06-19,10.0,6.142857142857143
2021-06-20,2.0,7.0
2021-06-21,9.0,7.571428571428571
2021-06-22,5.0,7.571428571428571
2021-06-23,11.0,7.285714285714286
2021-06-24,10.0,8.285714285714286
2021-06-25,6.0,9.0
2021-06-26,8.0,9.285714285714286
2021-06-27,9.0,9.142857142857142
2021-06-28,14.0,10.0
2021-06-29,7.0,10.571428571428571
2021-06-30,10.0,10.714285714285714
2021-07-01,16.0,10.714285714285714
2021-07-02,10.0,11.714285714285714
2021-07-03,9.0,13.571428571428571
2021-07-04,9.0,14.571428571428571
2021-07-05,21.0,16.0
2021-07-06,20.0,18.142857142857142
2021-07-07,17.0,19.285714285714285
2021-07-08,26.0,21.571428571428573
2021-07-09,25.0,25.142857142857142
2021-07-10,17.0,28.285714285714285
2021-07-11,25.0,32.857142857142854
2021-07-12,46.0,34.857142857142854
2021-07-13,42.0,38.857142857142854
2021-07-14,49.0,41.857142857142854
2021-07-15,40.0,44.0
2021-07-16,53.0,46.57142857142857
2021-07-17,38.0,50.57142857142857
2021-07-18,40.0,52.57142857142857
2021-07-19,64.0,54.142857142857146
2021-07-20,70.0,55.142857142857146
2021-07-21,63.0,58.857142857142854
2021-07-22,51.0,61.285714285714285
2021-07-23,60.0,63.42857142857143
2021-07-24,64.0,63.714285714285715
2021-07-25,57.0,68.57142857142857
2021-07-26,79.0,70.57142857142857
2021-07-27,72.0,72.42857142857143
2021-07-28,97.0,71.28571428571429
2021-07-29,65.0,73.0
2021-07-30,73.0,76.14285714285714
2021-07-31,56.0,81.71428571428571
2021-08-01,69.0,81.28571428571429
2021-08-02,101.0,84.28571428571429
2021-08-03,111.0,86.28571428571429
2021-08-04,94.0,86.85714285714286
2021-08-05,86.0,86.28571428571429
2021-08-06,87.0,92.71428571428571
2021-08-07,60.0,100.42857142857143
2021-08-08,65.0,103.28571428571429
2021-08-09,146.0,108.0
2021-08-10,165.0,108.28571428571429
2021-08-11,114.0,104.85714285714286
2021-08-12,119.0,98.71428571428571
2021-08-13,89.0,77.85714285714286
2021-08-14,36.0,54.285714285714285
2021-08-15,22.0,38.0
