population,date,county,cumulative_reported_deaths
193098.0,2021-03-31,El Dorado,106.0
193098.0,2021-04-01,El Dorado,106.0
193098.0,2021-04-02,El Dorado,106.0
193098.0,2021-04-03,El Dorado,106.0
193098.0,2021-04-04,El Dorado,106.0
193098.0,2021-04-05,El Dorado,106.0
193098.0,2021-04-06,El Dorado,106.0
193098.0,2021-04-07,El Dorado,106.0
193098.0,2021-04-08,El Dorado,106.0
193098.0,2021-04-09,El Dorado,106.0
193098.0,2021-04-10,El Dorado,106.0
193098.0,2021-04-11,El Dorado,106.0
193098.0,2021-04-12,El Dorado,106.0
193098.0,2021-04-13,El Dorado,106.0
193098.0,2021-04-14,El Dorado,106.0
193098.0,2021-04-15,El Dorado,106.0
193098.0,2021-04-16,El Dorado,106.0
193098.0,2021-04-17,El Dorado,106.0
193098.0,2021-04-18,El Dorado,106.0
193098.0,2021-04-19,El Dorado,106.0
193098.0,2021-04-20,El Dorado,106.0
193098.0,2021-04-21,El Dorado,106.0
193098.0,2021-04-22,El Dorado,106.0
193098.0,2021-04-23,El Dorado,106.0
193098.0,2021-04-24,El Dorado,106.0
193098.0,2021-04-25,El Dorado,106.0
193098.0,2021-04-26,El Dorado,106.0
193098.0,2021-04-27,El Dorado,106.0
193098.0,2021-04-28,El Dorado,107.0
193098.0,2021-04-29,El Dorado,107.0
193098.0,2021-04-30,El Dorado,110.0
193098.0,2021-05-01,El Dorado,110.0
193098.0,2021-05-02,El Dorado,110.0
193098.0,2021-05-03,El Dorado,110.0
193098.0,2021-05-04,El Dorado,110.0
193098.0,2021-05-05,El Dorado,111.0
193098.0,2021-05-06,El Dorado,112.0
193098.0,2021-05-07,El Dorado,112.0
193098.0,2021-05-08,El Dorado,113.0
193098.0,2021-05-09,El Dorado,113.0
193098.0,2021-05-10,El Dorado,113.0
193098.0,2021-05-11,El Dorado,112.0
193098.0,2021-05-12,El Dorado,112.0
193098.0,2021-05-13,El Dorado,112.0
193098.0,2021-05-14,El Dorado,113.0
193098.0,2021-05-15,El Dorado,112.0
193098.0,2021-05-16,El Dorado,112.0
193098.0,2021-05-17,El Dorado,112.0
193098.0,2021-05-18,El Dorado,112.0
193098.0,2021-05-19,El Dorado,112.0
193098.0,2021-05-20,El Dorado,112.0
193098.0,2021-05-21,El Dorado,112.0
193098.0,2021-05-22,El Dorado,112.0
193098.0,2021-05-23,El Dorado,112.0
193098.0,2021-05-24,El Dorado,112.0
193098.0,2021-05-25,El Dorado,112.0
193098.0,2021-05-26,El Dorado,112.0
193098.0,2021-05-27,El Dorado,112.0
193098.0,2021-05-28,El Dorado,110.0
193098.0,2021-05-29,El Dorado,110.0
193098.0,2021-05-30,El Dorado,110.0
193098.0,2021-05-31,El Dorado,110.0
193098.0,2021-06-01,El Dorado,110.0
193098.0,2021-06-02,El Dorado,110.0
193098.0,2021-06-03,El Dorado,112.0
193098.0,2021-06-04,El Dorado,112.0
193098.0,2021-06-05,El Dorado,113.0
193098.0,2021-06-06,El Dorado,113.0
193098.0,2021-06-07,El Dorado,113.0
193098.0,2021-06-08,El Dorado,113.0
193098.0,2021-06-09,El Dorado,113.0
193098.0,2021-06-10,El Dorado,113.0
193098.0,2021-06-11,El Dorado,113.0
193098.0,2021-06-12,El Dorado,113.0
193098.0,2021-06-13,El Dorado,113.0
193098.0,2021-06-14,El Dorado,113.0
193098.0,2021-06-15,El Dorado,113.0
193098.0,2021-06-16,El Dorado,113.0
193098.0,2021-06-17,El Dorado,113.0
193098.0,2021-06-18,El Dorado,113.0
193098.0,2021-06-19,El Dorado,113.0
193098.0,2021-06-20,El Dorado,113.0
193098.0,2021-06-21,El Dorado,113.0
193098.0,2021-06-22,El Dorado,113.0
193098.0,2021-06-23,El Dorado,115.0
193098.0,2021-06-24,El Dorado,115.0
193098.0,2021-06-25,El Dorado,115.0
193098.0,2021-06-26,El Dorado,115.0
193098.0,2021-06-27,El Dorado,115.0
193098.0,2021-06-28,El Dorado,115.0
193098.0,2021-06-29,El Dorado,113.0
193098.0,2021-06-30,El Dorado,113.0
193098.0,2021-07-01,El Dorado,113.0
193098.0,2021-07-02,El Dorado,113.0
193098.0,2021-07-03,El Dorado,113.0
193098.0,2021-07-04,El Dorado,113.0
193098.0,2021-07-05,El Dorado,113.0
193098.0,2021-07-06,El Dorado,113.0
193098.0,2021-07-07,El Dorado,114.0
193098.0,2021-07-08,El Dorado,114.0
193098.0,2021-07-09,El Dorado,114.0
193098.0,2021-07-10,El Dorado,114.0
193098.0,2021-07-11,El Dorado,114.0
193098.0,2021-07-12,El Dorado,114.0
193098.0,2021-07-13,El Dorado,114.0
193098.0,2021-07-14,El Dorado,114.0
193098.0,2021-07-15,El Dorado,114.0
193098.0,2021-07-16,El Dorado,114.0
193098.0,2021-07-17,El Dorado,114.0
193098.0,2021-07-18,El Dorado,114.0
193098.0,2021-07-19,El Dorado,114.0
193098.0,2021-07-20,El Dorado,116.0
193098.0,2021-07-21,El Dorado,116.0
193098.0,2021-07-22,El Dorado,116.0
193098.0,2021-07-23,El Dorado,116.0
193098.0,2021-07-24,El Dorado,116.0
193098.0,2021-07-25,El Dorado,116.0
193098.0,2021-07-26,El Dorado,116.0
193098.0,2021-07-27,El Dorado,116.0
193098.0,2021-07-28,El Dorado,116.0
193098.0,2021-07-29,El Dorado,116.0
193098.0,2021-07-30,El Dorado,116.0
193098.0,2021-07-31,El Dorado,116.0
193098.0,2021-08-01,El Dorado,116.0
193098.0,2021-08-02,El Dorado,116.0
193098.0,2021-08-03,El Dorado,117.0
193098.0,2021-08-04,El Dorado,117.0
193098.0,2021-08-05,El Dorado,117.0
193098.0,2021-08-06,El Dorado,117.0
193098.0,2021-08-07,El Dorado,117.0
193098.0,2021-08-08,El Dorado,117.0
1032227.0,2020-02-01,Fresno,0.0
1032227.0,2020-02-02,Fresno,0.0
1032227.0,2020-02-03,Fresno,0.0
1032227.0,2020-02-04,Fresno,0.0
1032227.0,2020-02-05,Fresno,0.0
1032227.0,2020-02-06,Fresno,0.0
1032227.0,2020-02-07,Fresno,0.0
1032227.0,2020-02-08,Fresno,0.0
1032227.0,2020-02-09,Fresno,0.0
1032227.0,2020-02-10,Fresno,0.0
1032227.0,2020-02-11,Fresno,0.0
1032227.0,2020-02-12,Fresno,0.0
1032227.0,2020-02-13,Fresno,0.0
1032227.0,2020-02-14,Fresno,0.0
1032227.0,2020-02-15,Fresno,0.0
1032227.0,2020-02-16,Fresno,0.0
1032227.0,2020-02-17,Fresno,0.0
1032227.0,2020-02-18,Fresno,0.0
1032227.0,2020-02-19,Fresno,0.0
1032227.0,2020-02-20,Fresno,0.0
1032227.0,2020-02-21,Fresno,0.0
1032227.0,2020-02-22,Fresno,0.0
1032227.0,2020-02-23,Fresno,0.0
1032227.0,2020-02-24,Fresno,0.0
1032227.0,2020-02-25,Fresno,0.0
1032227.0,2020-02-26,Fresno,0.0
1032227.0,2020-02-27,Fresno,0.0
1032227.0,2020-02-28,Fresno,0.0
1032227.0,2020-02-29,Fresno,0.0
1032227.0,2020-03-01,Fresno,0.0
1032227.0,2020-03-02,Fresno,0.0
1032227.0,2020-03-03,Fresno,0.0
1032227.0,2020-03-04,Fresno,0.0
1032227.0,2020-03-05,Fresno,0.0
1032227.0,2020-03-06,Fresno,0.0
1032227.0,2020-03-07,Fresno,0.0
1032227.0,2020-03-08,Fresno,0.0
1032227.0,2020-03-09,Fresno,0.0
1032227.0,2020-03-10,Fresno,0.0
1032227.0,2020-03-11,Fresno,0.0
1032227.0,2020-03-12,Fresno,0.0
1032227.0,2020-03-13,Fresno,0.0
1032227.0,2020-03-14,Fresno,0.0
1032227.0,2020-03-15,Fresno,0.0
1032227.0,2020-03-16,Fresno,0.0
1032227.0,2020-03-17,Fresno,0.0
1032227.0,2020-03-18,Fresno,0.0
1032227.0,2020-03-19,Fresno,0.0
1032227.0,2020-03-20,Fresno,0.0
1032227.0,2020-03-21,Fresno,0.0
1032227.0,2020-03-22,Fresno,0.0
1032227.0,2020-03-23,Fresno,0.0
1032227.0,2020-03-24,Fresno,0.0
1032227.0,2020-03-25,Fresno,0.0
1032227.0,2020-03-26,Fresno,0.0
1032227.0,2020-03-27,Fresno,0.0
1032227.0,2020-03-28,Fresno,0.0
1032227.0,2020-03-29,Fresno,0.0
1032227.0,2020-03-30,Fresno,0.0
1032227.0,2020-03-31,Fresno,0.0
1032227.0,2020-04-01,Fresno,0.0
1032227.0,2020-04-02,Fresno,0.0
1032227.0,2020-04-03,Fresno,1.0
1032227.0,2020-04-04,Fresno,1.0
1032227.0,2020-04-05,Fresno,1.0
1032227.0,2020-04-06,Fresno,1.0
1032227.0,2020-04-07,Fresno,3.0
1032227.0,2020-04-08,Fresno,3.0
1032227.0,2020-04-09,Fresno,3.0
1032227.0,2020-04-10,Fresno,3.0
1032227.0,2020-04-11,Fresno,4.0
1032227.0,2020-04-12,Fresno,4.0
1032227.0,2020-04-13,Fresno,4.0
1032227.0,2020-04-14,Fresno,6.0
1032227.0,2020-04-15,Fresno,7.0
1032227.0,2020-04-16,Fresno,7.0
1032227.0,2020-04-17,Fresno,7.0
1032227.0,2020-04-18,Fresno,7.0
1032227.0,2020-04-19,Fresno,7.0
1032227.0,2020-04-20,Fresno,7.0
1032227.0,2020-04-21,Fresno,7.0
1032227.0,2020-04-22,Fresno,7.0
1032227.0,2020-04-23,Fresno,7.0
1032227.0,2020-04-24,Fresno,7.0
1032227.0,2020-04-25,Fresno,7.0
1032227.0,2020-04-26,Fresno,7.0
1032227.0,2020-04-27,Fresno,7.0
1032227.0,2020-04-28,Fresno,7.0
1032227.0,2020-04-29,Fresno,7.0
1032227.0,2020-04-30,Fresno,7.0
1032227.0,2020-05-01,Fresno,7.0
1032227.0,2020-05-02,Fresno,8.0
1032227.0,2020-05-03,Fresno,8.0
1032227.0,2020-05-04,Fresno,8.0
1032227.0,2020-05-05,Fresno,8.0
1032227.0,2020-05-06,Fresno,8.0
1032227.0,2020-05-07,Fresno,8.0
1032227.0,2020-05-08,Fresno,8.0
1032227.0,2020-05-09,Fresno,8.0
1032227.0,2020-05-10,Fresno,8.0
1032227.0,2020-05-11,Fresno,8.0
1032227.0,2020-05-12,Fresno,9.0
1032227.0,2020-05-13,Fresno,10.0
1032227.0,2020-05-14,Fresno,12.0
1032227.0,2020-05-15,Fresno,14.0
1032227.0,2020-05-16,Fresno,14.0
1032227.0,2020-05-17,Fresno,14.0
1032227.0,2020-05-18,Fresno,14.0
1032227.0,2020-05-19,Fresno,15.0
1032227.0,2020-05-20,Fresno,17.0
1032227.0,2020-05-21,Fresno,20.0
1032227.0,2020-05-22,Fresno,20.0
1032227.0,2020-05-23,Fresno,21.0
1032227.0,2020-05-24,Fresno,22.0
1032227.0,2020-05-25,Fresno,22.0
1032227.0,2020-05-26,Fresno,22.0
1032227.0,2020-05-27,Fresno,27.0
1032227.0,2020-05-28,Fresno,31.0
1032227.0,2020-05-29,Fresno,31.0
1032227.0,2020-05-30,Fresno,31.0
1032227.0,2020-05-31,Fresno,31.0
1032227.0,2020-06-01,Fresno,33.0
1032227.0,2020-06-02,Fresno,34.0
1032227.0,2020-06-03,Fresno,35.0
1032227.0,2020-06-04,Fresno,35.0
1032227.0,2020-06-05,Fresno,38.0
1032227.0,2020-06-06,Fresno,41.0
1032227.0,2020-06-07,Fresno,41.0
1032227.0,2020-06-08,Fresno,42.0
1032227.0,2020-06-09,Fresno,43.0
1032227.0,2020-06-10,Fresno,45.0
1032227.0,2020-06-11,Fresno,45.0
1032227.0,2020-06-12,Fresno,47.0
1032227.0,2020-06-13,Fresno,48.0
1032227.0,2020-06-14,Fresno,48.0
1032227.0,2020-06-15,Fresno,48.0
1032227.0,2020-06-16,Fresno,50.0
1032227.0,2020-06-17,Fresno,56.0
1032227.0,2020-06-18,Fresno,57.0
1032227.0,2020-06-19,Fresno,61.0
1032227.0,2020-06-20,Fresno,67.0
1032227.0,2020-06-21,Fresno,67.0
1032227.0,2020-06-22,Fresno,67.0
1032227.0,2020-06-23,Fresno,67.0
1032227.0,2020-06-24,Fresno,71.0
1032227.0,2020-06-25,Fresno,71.0
1032227.0,2020-06-26,Fresno,74.0
1032227.0,2020-06-27,Fresno,74.0
1032227.0,2020-06-28,Fresno,74.0
1032227.0,2020-06-29,Fresno,74.0
1032227.0,2020-06-30,Fresno,75.0
1032227.0,2020-07-01,Fresno,76.0
1032227.0,2020-07-02,Fresno,78.0
1032227.0,2020-07-03,Fresno,81.0
1032227.0,2020-07-04,Fresno,82.0
1032227.0,2020-07-05,Fresno,82.0
1032227.0,2020-07-06,Fresno,82.0
1032227.0,2020-07-07,Fresno,84.0
1032227.0,2020-07-08,Fresno,86.0
1032227.0,2020-07-09,Fresno,90.0
1032227.0,2020-07-10,Fresno,93.0
1032227.0,2020-07-11,Fresno,95.0
1032227.0,2020-07-12,Fresno,95.0
1032227.0,2020-07-13,Fresno,95.0
1032227.0,2020-07-14,Fresno,98.0
1032227.0,2020-07-15,Fresno,101.0
1032227.0,2020-07-16,Fresno,101.0
1032227.0,2020-07-17,Fresno,104.0
1032227.0,2020-07-18,Fresno,106.0
1032227.0,2020-07-19,Fresno,106.0
1032227.0,2020-07-20,Fresno,106.0
1032227.0,2020-07-21,Fresno,107.0
1032227.0,2020-07-22,Fresno,110.0
1032227.0,2020-07-23,Fresno,112.0
1032227.0,2020-07-24,Fresno,115.0
1032227.0,2020-07-25,Fresno,117.0
1032227.0,2020-07-26,Fresno,117.0
1032227.0,2020-07-27,Fresno,117.0
1032227.0,2020-07-28,Fresno,125.0
1032227.0,2020-07-29,Fresno,125.0
1032227.0,2020-07-30,Fresno,133.0
1032227.0,2020-07-31,Fresno,133.0
1032227.0,2020-08-01,Fresno,149.0
1032227.0,2020-08-02,Fresno,151.0
1032227.0,2020-08-03,Fresno,151.0
1032227.0,2020-08-04,Fresno,154.0
1032227.0,2020-08-05,Fresno,159.0
1032227.0,2020-08-06,Fresno,161.0
1032227.0,2020-08-07,Fresno,171.0
1032227.0,2020-08-08,Fresno,183.0
1032227.0,2020-08-09,Fresno,183.0
1032227.0,2020-08-10,Fresno,183.0
1032227.0,2020-08-11,Fresno,187.0
1032227.0,2020-08-12,Fresno,194.0
1032227.0,2020-08-13,Fresno,201.0
1032227.0,2020-08-14,Fresno,208.0
1032227.0,2020-08-15,Fresno,211.0
1032227.0,2020-08-16,Fresno,211.0
1032227.0,2020-08-17,Fresno,211.0
1032227.0,2020-08-18,Fresno,212.0
1032227.0,2020-08-19,Fresno,221.0
1032227.0,2020-08-20,Fresno,228.0
1032227.0,2020-08-21,Fresno,232.0
1032227.0,2020-08-22,Fresno,235.0
1032227.0,2020-08-23,Fresno,235.0
1032227.0,2020-08-24,Fresno,235.0
1032227.0,2020-08-25,Fresno,250.0
1032227.0,2020-08-26,Fresno,255.0
1032227.0,2020-08-27,Fresno,272.0
1032227.0,2020-08-28,Fresno,282.0
1032227.0,2020-08-29,Fresno,291.0
1032227.0,2020-08-30,Fresno,291.0
1032227.0,2020-08-31,Fresno,290.0
1032227.0,2020-09-01,Fresno,290.0
1032227.0,2020-09-02,Fresno,292.0
1032227.0,2020-09-03,Fresno,313.0
1032227.0,2020-09-04,Fresno,321.0
1032227.0,2020-09-05,Fresno,331.0
1032227.0,2020-09-06,Fresno,329.0
1032227.0,2020-09-07,Fresno,329.0
1032227.0,2020-09-08,Fresno,329.0
1032227.0,2020-09-09,Fresno,329.0
1032227.0,2020-09-10,Fresno,338.0
1032227.0,2020-09-11,Fresno,344.0
1032227.0,2020-09-12,Fresno,345.0
1032227.0,2020-09-13,Fresno,345.0
1032227.0,2020-09-14,Fresno,344.0
1032227.0,2020-09-15,Fresno,343.0
1032227.0,2020-09-16,Fresno,343.0
1032227.0,2020-09-17,Fresno,355.0
1032227.0,2020-09-18,Fresno,359.0
1032227.0,2020-09-19,Fresno,362.0
1032227.0,2020-09-20,Fresno,362.0
1032227.0,2020-09-21,Fresno,362.0
1032227.0,2020-09-22,Fresno,369.0
1032227.0,2020-09-23,Fresno,371.0
1032227.0,2020-09-24,Fresno,375.0
1032227.0,2020-09-25,Fresno,385.0
1032227.0,2020-09-26,Fresno,389.0
1032227.0,2020-09-27,Fresno,389.0
1032227.0,2020-09-28,Fresno,389.0
1032227.0,2020-09-29,Fresno,394.0
1032227.0,2020-09-30,Fresno,395.0
1032227.0,2020-10-01,Fresno,397.0
1032227.0,2020-10-02,Fresno,403.0
1032227.0,2020-10-03,Fresno,408.0
1032227.0,2020-10-04,Fresno,408.0
1032227.0,2020-10-05,Fresno,408.0
1032227.0,2020-10-06,Fresno,412.0
1032227.0,2020-10-07,Fresno,413.0
1032227.0,2020-10-08,Fresno,416.0
1032227.0,2020-10-09,Fresno,417.0
1032227.0,2020-10-10,Fresno,421.0
1032227.0,2020-10-11,Fresno,421.0
1032227.0,2020-10-12,Fresno,421.0
1032227.0,2020-10-13,Fresno,424.0
1032227.0,2020-10-14,Fresno,424.0
1032227.0,2020-10-15,Fresno,425.0
1032227.0,2020-10-16,Fresno,427.0
1032227.0,2020-10-17,Fresno,430.0
1032227.0,2020-10-18,Fresno,430.0
1032227.0,2020-10-19,Fresno,431.0
1032227.0,2020-10-20,Fresno,431.0
1032227.0,2020-10-21,Fresno,433.0
1032227.0,2020-10-22,Fresno,438.0
1032227.0,2020-10-23,Fresno,441.0
1032227.0,2020-10-24,Fresno,441.0
1032227.0,2020-10-25,Fresno,441.0
1032227.0,2020-10-26,Fresno,441.0
1032227.0,2020-10-27,Fresno,442.0
1032227.0,2020-10-28,Fresno,444.0
1032227.0,2020-10-29,Fresno,445.0
1032227.0,2020-10-30,Fresno,446.0
1032227.0,2020-10-31,Fresno,451.0
1032227.0,2020-11-01,Fresno,451.0
1032227.0,2020-11-02,Fresno,451.0
1032227.0,2020-11-03,Fresno,457.0
1032227.0,2020-11-04,Fresno,457.0
1032227.0,2020-11-05,Fresno,460.0
1032227.0,2020-11-06,Fresno,460.0
1032227.0,2020-11-07,Fresno,465.0
1032227.0,2020-11-08,Fresno,465.0
1032227.0,2020-11-09,Fresno,465.0
1032227.0,2020-11-10,Fresno,465.0
1032227.0,2020-11-11,Fresno,468.0
1032227.0,2020-11-12,Fresno,468.0
1032227.0,2020-11-13,Fresno,470.0
1032227.0,2020-11-14,Fresno,471.0
1032227.0,2020-11-15,Fresno,471.0
1032227.0,2020-11-16,Fresno,471.0
1032227.0,2020-11-17,Fresno,472.0
1032227.0,2020-11-18,Fresno,474.0
1032227.0,2020-11-19,Fresno,478.0
1032227.0,2020-11-20,Fresno,480.0
1032227.0,2020-11-21,Fresno,482.0
1032227.0,2020-11-22,Fresno,488.0
1032227.0,2020-11-23,Fresno,488.0
1032227.0,2020-11-24,Fresno,493.0
1032227.0,2020-11-25,Fresno,494.0
1032227.0,2020-11-26,Fresno,500.0
1032227.0,2020-11-27,Fresno,500.0
1032227.0,2020-11-28,Fresno,500.0
1032227.0,2020-11-29,Fresno,500.0
1032227.0,2020-11-30,Fresno,500.0
1032227.0,2020-12-01,Fresno,505.0
1032227.0,2020-12-02,Fresno,507.0
1032227.0,2020-12-03,Fresno,516.0
1032227.0,2020-12-04,Fresno,522.0
1032227.0,2020-12-05,Fresno,525.0
1032227.0,2020-12-06,Fresno,526.0
1032227.0,2020-12-07,Fresno,526.0
1032227.0,2020-12-08,Fresno,529.0
1032227.0,2020-12-09,Fresno,533.0
1032227.0,2020-12-10,Fresno,540.0
1032227.0,2020-12-11,Fresno,550.0
1032227.0,2020-12-12,Fresno,559.0
1032227.0,2020-12-13,Fresno,559.0
1032227.0,2020-12-14,Fresno,560.0
1032227.0,2020-12-15,Fresno,574.0
1032227.0,2020-12-16,Fresno,584.0
1032227.0,2020-12-17,Fresno,597.0
1032227.0,2020-12-18,Fresno,613.0
1032227.0,2020-12-19,Fresno,634.0
1032227.0,2020-12-20,Fresno,634.0
1032227.0,2020-12-21,Fresno,634.0
1032227.0,2020-12-22,Fresno,640.0
1032227.0,2020-12-23,Fresno,654.0
1032227.0,2020-12-24,Fresno,663.0
1032227.0,2020-12-25,Fresno,679.0
1032227.0,2020-12-26,Fresno,679.0
1032227.0,2020-12-27,Fresno,679.0
1032227.0,2020-12-28,Fresno,679.0
1032227.0,2020-12-29,Fresno,688.0
1032227.0,2020-12-30,Fresno,711.0
1032227.0,2020-12-31,Fresno,711.0
1032227.0,2021-01-01,Fresno,717.0
1032227.0,2021-01-02,Fresno,717.0
1032227.0,2021-01-03,Fresno,719.0
1032227.0,2021-01-04,Fresno,726.0
1032227.0,2021-01-05,Fresno,741.0
1032227.0,2021-01-06,Fresno,752.0
1032227.0,2021-01-07,Fresno,765.0
1032227.0,2021-01-08,Fresno,771.0
1032227.0,2021-01-09,Fresno,773.0
1032227.0,2021-01-10,Fresno,775.0
1032227.0,2021-01-11,Fresno,775.0
1032227.0,2021-01-12,Fresno,796.0
1032227.0,2021-01-13,Fresno,804.0
1032227.0,2021-01-14,Fresno,814.0
1032227.0,2021-01-15,Fresno,832.0
1032227.0,2021-01-16,Fresno,846.0
1032227.0,2021-01-17,Fresno,857.0
1032227.0,2021-01-18,Fresno,857.0
1032227.0,2021-01-19,Fresno,857.0
1032227.0,2021-01-20,Fresno,872.0
1032227.0,2021-01-21,Fresno,889.0
1032227.0,2021-01-22,Fresno,892.0
1032227.0,2021-01-23,Fresno,910.0
1032227.0,2021-01-24,Fresno,911.0
1032227.0,2021-01-25,Fresno,913.0
1032227.0,2021-01-26,Fresno,923.0
1032227.0,2021-01-27,Fresno,938.0
1032227.0,2021-01-28,Fresno,949.0
1032227.0,2021-01-29,Fresno,962.0
1032227.0,2021-01-30,Fresno,964.0
1032227.0,2021-01-31,Fresno,994.0
1032227.0,2021-02-01,Fresno,994.0
1032227.0,2021-02-02,Fresno,1009.0
1032227.0,2021-02-03,Fresno,1015.0
1032227.0,2021-02-04,Fresno,1114.0
1032227.0,2021-02-05,Fresno,1194.0
1032227.0,2021-02-06,Fresno,1207.0
1032227.0,2021-02-07,Fresno,1207.0
1032227.0,2021-02-08,Fresno,1207.0
1032227.0,2021-02-09,Fresno,1211.0
1032227.0,2021-02-10,Fresno,1247.0
1032227.0,2021-02-11,Fresno,1255.0
1032227.0,2021-02-12,Fresno,1273.0
1032227.0,2021-02-13,Fresno,1287.0
1032227.0,2021-02-14,Fresno,1287.0
1032227.0,2021-02-15,Fresno,1288.0
1032227.0,2021-02-16,Fresno,1293.0
1032227.0,2021-02-17,Fresno,1307.0
1032227.0,2021-02-18,Fresno,1323.0
1032227.0,2021-02-19,Fresno,1330.0
1032227.0,2021-02-20,Fresno,1341.0
1032227.0,2021-02-21,Fresno,1349.0
1032227.0,2021-02-22,Fresno,1351.0
1032227.0,2021-02-23,Fresno,1356.0
1032227.0,2021-02-24,Fresno,1369.0
1032227.0,2021-02-25,Fresno,1377.0
1032227.0,2021-02-26,Fresno,1391.0
1032227.0,2021-02-27,Fresno,1400.0
1032227.0,2021-02-28,Fresno,1405.0
1032227.0,2021-03-01,Fresno,1405.0
1032227.0,2021-03-02,Fresno,1410.0
1032227.0,2021-03-03,Fresno,1415.0
1032227.0,2021-03-04,Fresno,1422.0
1032227.0,2021-03-05,Fresno,1432.0
1032227.0,2021-03-06,Fresno,1440.0
1032227.0,2021-03-07,Fresno,1442.0
1032227.0,2021-03-08,Fresno,1442.0
1032227.0,2021-03-09,Fresno,1463.0
1032227.0,2021-03-10,Fresno,1471.0
1032227.0,2021-03-11,Fresno,1481.0
1032227.0,2021-03-12,Fresno,1489.0
1032227.0,2021-03-13,Fresno,1495.0
1032227.0,2021-03-14,Fresno,1496.0
1032227.0,2021-03-15,Fresno,1496.0
1032227.0,2021-03-16,Fresno,1498.0
1032227.0,2021-03-17,Fresno,1507.0
1032227.0,2021-03-18,Fresno,1527.0
1032227.0,2021-03-19,Fresno,1527.0
1032227.0,2021-03-20,Fresno,1532.0
1032227.0,2021-03-21,Fresno,1556.0
1032227.0,2021-03-22,Fresno,1556.0
1032227.0,2021-03-23,Fresno,1575.0
1032227.0,2021-03-24,Fresno,1585.0
1032227.0,2021-03-25,Fresno,1593.0
1032227.0,2021-03-26,Fresno,1601.0
1032227.0,2021-03-27,Fresno,1606.0
1032227.0,2021-03-28,Fresno,1606.0
1032227.0,2021-03-29,Fresno,1606.0
1032227.0,2021-03-30,Fresno,1609.0
1032227.0,2021-03-31,Fresno,1616.0
1032227.0,2021-04-01,Fresno,1616.0
1032227.0,2021-04-02,Fresno,1620.0
1032227.0,2021-04-03,Fresno,1622.0
1032227.0,2021-04-04,Fresno,1622.0
1032227.0,2021-04-05,Fresno,1622.0
1032227.0,2021-04-06,Fresno,1626.0
1032227.0,2021-04-07,Fresno,1627.0
1032227.0,2021-04-08,Fresno,1627.0
1032227.0,2021-04-09,Fresno,1630.0
1032227.0,2021-04-10,Fresno,1633.0
1032227.0,2021-04-11,Fresno,1633.0
1032227.0,2021-04-12,Fresno,1633.0
1032227.0,2021-04-13,Fresno,1636.0
1032227.0,2021-04-14,Fresno,1640.0
1032227.0,2021-04-15,Fresno,1642.0
1032227.0,2021-04-16,Fresno,1643.0
1032227.0,2021-04-17,Fresno,1646.0
1032227.0,2021-04-18,Fresno,1646.0
1032227.0,2021-04-19,Fresno,1646.0
1032227.0,2021-04-20,Fresno,1650.0
1032227.0,2021-04-21,Fresno,1654.0
1032227.0,2021-04-22,Fresno,1657.0
1032227.0,2021-04-23,Fresno,1662.0
1032227.0,2021-04-24,Fresno,1662.0
1032227.0,2021-04-25,Fresno,1662.0
1032227.0,2021-04-26,Fresno,1662.0
1032227.0,2021-04-27,Fresno,1663.0
1032227.0,2021-04-28,Fresno,1666.0
1032227.0,2021-04-29,Fresno,1667.0
1032227.0,2021-04-30,Fresno,1670.0
1032227.0,2021-05-01,Fresno,1678.0
1032227.0,2021-05-02,Fresno,1678.0
1032227.0,2021-05-03,Fresno,1678.0
1032227.0,2021-05-04,Fresno,1677.0
1032227.0,2021-05-05,Fresno,1680.0
1032227.0,2021-05-06,Fresno,1680.0
1032227.0,2021-05-07,Fresno,1684.0
1032227.0,2021-05-08,Fresno,1682.0
1032227.0,2021-05-09,Fresno,1682.0
1032227.0,2021-05-10,Fresno,1682.0
1032227.0,2021-05-11,Fresno,1686.0
1032227.0,2021-05-12,Fresno,1688.0
1032227.0,2021-05-13,Fresno,1687.0
1032227.0,2021-05-14,Fresno,1688.0
1032227.0,2021-05-15,Fresno,1690.0
1032227.0,2021-05-16,Fresno,1690.0
1032227.0,2021-05-17,Fresno,1690.0
1032227.0,2021-05-18,Fresno,1690.0
1032227.0,2021-05-19,Fresno,1693.0
1032227.0,2021-05-20,Fresno,1696.0
1032227.0,2021-05-21,Fresno,1698.0
1032227.0,2021-05-22,Fresno,1698.0
1032227.0,2021-05-23,Fresno,1698.0
1032227.0,2021-05-24,Fresno,1698.0
1032227.0,2021-05-25,Fresno,1701.0
1032227.0,2021-05-26,Fresno,1702.0
1032227.0,2021-05-27,Fresno,1704.0
1032227.0,2021-05-28,Fresno,1705.0
1032227.0,2021-05-29,Fresno,1706.0
1032227.0,2021-05-30,Fresno,1706.0
1032227.0,2021-05-31,Fresno,1706.0
1032227.0,2021-06-01,Fresno,1706.0
1032227.0,2021-06-02,Fresno,1707.0
1032227.0,2021-06-03,Fresno,1709.0
1032227.0,2021-06-04,Fresno,1712.0
1032227.0,2021-06-05,Fresno,1717.0
1032227.0,2021-06-06,Fresno,1717.0
1032227.0,2021-06-07,Fresno,1717.0
1032227.0,2021-06-08,Fresno,1717.0
1032227.0,2021-06-09,Fresno,1717.0
1032227.0,2021-06-10,Fresno,1717.0
1032227.0,2021-06-11,Fresno,1720.0
1032227.0,2021-06-12,Fresno,1720.0
